"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030324","GO:0030324","lung development","1/329","169/17913",0.957050378762841,0.99988133955045,0.888931444814635,"TIMELESS",1
"GO:0048167","GO:0048167","regulation of synaptic plasticity","1/329","169/17913",0.957050378762841,0.99988133955045,0.888931444814635,"CDC20",1
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","1/329","170/17913",0.957846728254896,0.99988133955045,0.888931444814635,"MDK",1
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","1/329","170/17913",0.957846728254896,0.99988133955045,0.888931444814635,"IRAK1",1
"GO:0097529","GO:0097529","myeloid leukocyte migration","1/329","170/17913",0.957846728254896,0.99988133955045,0.888931444814635,"MDK",1
"GO:0051604","GO:0051604","protein maturation","3/329","353/17913",0.95914594000607,0.99988133955045,0.888931444814635,"PARP1/F12/ENO1",3
"GO:0001659","GO:0001659","temperature homeostasis","1/329","172/17913",0.959395534226793,0.99988133955045,0.888931444814635,"NMU",1
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","1/329","172/17913",0.959395534226793,0.99988133955045,0.888931444814635,"IRAK1",1
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","2/329","269/17913",0.959824182991987,0.99988133955045,0.888931444814635,"FOXM1/TRAP1",2
"GO:0030323","GO:0030323","respiratory tube development","1/329","173/17913",0.960148528378159,0.99988133955045,0.888931444814635,"TIMELESS",1
"GO:0034341","GO:0034341","response to interferon-gamma","1/329","173/17913",0.960148528378159,0.99988133955045,0.888931444814635,"EPRS",1
"GO:0009410","GO:0009410","response to xenobiotic stimulus","2/329","270/17913",0.960448829397292,0.99988133955045,0.888931444814635,"CCNA2/SRD5A1",2
"GO:0048659","GO:0048659","smooth muscle cell proliferation","1/329","174/17913",0.960887600202487,0.99988133955045,0.888931444814635,"IRAK1",1
"GO:0007162","GO:0007162","negative regulation of cell adhesion","2/329","271/17913",0.961064177508994,0.99988133955045,0.888931444814635,"EPCAM/MDK",2
"GO:0016236","GO:0016236","macroautophagy","2/329","272/17913",0.961670356774419,0.99988133955045,0.888931444814635,"CHMP4B/UBQLN4",2
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","1/329","176/17913",0.962324998727702,0.99988133955045,0.888931444814635,"IRAK1",1
"GO:0016525","GO:0016525","negative regulation of angiogenesis","1/329","177/17913",0.963023824651962,0.99988133955045,0.888931444814635,"E2F2",1
"GO:0021953","GO:0021953","central nervous system neuron differentiation","1/329","177/17913",0.963023824651962,0.99988133955045,0.888931444814635,"WNT3",1
"GO:0002793","GO:0002793","positive regulation of peptide secretion","2/329","275/17913",0.963435152064791,0.99988133955045,0.888931444814635,"MDK/NMU",2
"GO:0060047","GO:0060047","heart contraction","2/329","275/17913",0.963435152064791,0.99988133955045,0.888931444814635,"NUP155/NMU",2
"GO:0006959","GO:0006959","humoral immune response","2/329","276/17913",0.964005918653706,0.99988133955045,0.888931444814635,"EXO1/MNX1",2
"GO:0038061","GO:0038061","NIK/NF-kappaB signaling","1/329","179/17913",0.964382943662279,0.99988133955045,0.888931444814635,"IRAK1",1
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","1/329","179/17913",0.964382943662279,0.99988133955045,0.888931444814635,"E2F2",1
"GO:0010952","GO:0010952","positive regulation of peptidase activity","1/329","180/17913",0.965043708945639,0.99988133955045,0.888931444814635,"DAP",1
"GO:0001667","GO:0001667","ameboidal-type cell migration","4/329","446/17913",0.965594236152896,0.99988133955045,0.888931444814635,"MESP1/ANLN/MARVELD3/SGPL1",4
"GO:0002040","GO:0002040","sprouting angiogenesis","1/329","181/17913",0.965692252325602,0.99988133955045,0.888931444814635,"E2F2",1
"GO:1905475","GO:1905475","regulation of protein localization to membrane","1/329","181/17913",0.965692252325602,0.99988133955045,0.888931444814635,"ARHGEF16",1
"GO:0010876","GO:0010876","lipid localization","3/329","366/17913",0.965961192899256,0.99988133955045,0.888931444814635,"SPP1/ABCC3/EPRS",3
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","1/329","182/17913",0.966328799189175,0.99988133955045,0.888931444814635,"MDK",1
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","1/329","183/17913",0.966953570779427,0.99988133955045,0.888931444814635,"IRAK1",1
"GO:0070555","GO:0070555","response to interleukin-1","1/329","183/17913",0.966953570779427,0.99988133955045,0.888931444814635,"IRAK1",1
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","1/329","183/17913",0.966953570779427,0.99988133955045,0.888931444814635,"IRAK1",1
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","1/329","184/17913",0.967566784271451,0.99988133955045,0.888931444814635,"PARP1",1
"GO:0052548","GO:0052548","regulation of endopeptidase activity","3/329","370/17913",0.967833169921149,0.99988133955045,0.888931444814635,"BIRC5/CST1/DAP",3
"GO:0001935","GO:0001935","endothelial cell proliferation","1/329","185/17913",0.968168652846931,0.99988133955045,0.888931444814635,"MDK",1
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","1/329","185/17913",0.968168652846931,0.99988133955045,0.888931444814635,"DNASE1",1
"GO:0003015","GO:0003015","heart process","2/329","284/17913",0.968274318201258,0.99988133955045,0.888931444814635,"NUP155/NMU",2
"GO:0002685","GO:0002685","regulation of leukocyte migration","1/329","186/17913",0.96875938576736,0.99988133955045,0.888931444814635,"MDK",1
"GO:0050890","GO:0050890","cognition","2/329","286/17913",0.969262913429027,0.99988133955045,0.888931444814635,"MDK/FEN1",2
"GO:0030595","GO:0030595","leukocyte chemotaxis","1/329","188/17913",0.969908262517961,0.99988133955045,0.888931444814635,"MDK",1
"GO:0006694","GO:0006694","steroid biosynthetic process","1/329","190/17913",0.971015012909727,0.99988133955045,0.888931444814635,"SRD5A1",1
"GO:1901343","GO:1901343","negative regulation of vasculature development","1/329","191/17913",0.971553074228505,0.99988133955045,0.888931444814635,"E2F2",1
"GO:1903522","GO:1903522","regulation of blood circulation","2/329","292/17913",0.972054169249476,0.99988133955045,0.888931444814635,"NUP155/NMU",2
"GO:0002449","GO:0002449","lymphocyte mediated immunity","2/329","293/17913",0.972495003569538,0.99988133955045,0.888931444814635,"EXO1/GCNT3",2
"GO:0007626","GO:0007626","locomotory behavior","1/329","194/17913",0.973108238990258,0.99988133955045,0.888931444814635,"GAD1",1
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","2/329","295/17913",0.973356670038495,0.99988133955045,0.888931444814635,"EXO1/GCNT3",2
"GO:0032496","GO:0032496","response to lipopolysaccharide","2/329","295/17913",0.973356670038495,0.99988133955045,0.888931444814635,"IRAK1/PTGES",2
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","2/329","295/17913",0.973356670038495,0.99988133955045,0.888931444814635,"MDK/IRAK1",2
"GO:0046486","GO:0046486","glycerolipid metabolic process","3/329","385/17913",0.974024083713695,0.99988133955045,0.888931444814635,"ACP6/SYNJ2/SELENOI",3
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","1/329","196/17913",0.974097628554185,0.99988133955045,0.888931444814635,"DAP",1
"GO:0002758","GO:0002758","innate immune response-activating signal transduction","2/329","298/17913",0.974600591048035,0.99988133955045,0.888931444814635,"SMPDL3B/IRAK1",2
"GO:0017148","GO:0017148","negative regulation of translation","1/329","198/17913",0.975050723516459,0.99988133955045,0.888931444814635,"EPRS",1
"GO:0050870","GO:0050870","positive regulation of T cell activation","1/329","198/17913",0.975050723516459,0.99988133955045,0.888931444814635,"MDK",1
"GO:0045785","GO:0045785","positive regulation of cell adhesion","3/329","388/17913",0.975118766689516,0.99988133955045,0.888931444814635,"MDK/IRAK1/FRMD5",3
"GO:0006914","GO:0006914","autophagy","4/329","471/17913",0.97521789302095,0.99988133955045,0.888931444814635,"EEF1A2/CHMP4B/DAP/UBQLN4",4
"GO:0061919","GO:0061919","process utilizing autophagic mechanism","4/329","471/17913",0.97521789302095,0.99988133955045,0.888931444814635,"EEF1A2/CHMP4B/DAP/UBQLN4",4
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","3/329","389/17913",0.975473848114508,0.99988133955045,0.888931444814635,"EPCAM/MDK/IRAK1",3
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","1/329","199/17913",0.975514077282368,0.99988133955045,0.888931444814635,"MDK",1
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","1/329","201/17913",0.976415204233878,0.99988133955045,0.888931444814635,"PARP1",1
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","1/329","201/17913",0.976415204233878,0.99988133955045,0.888931444814635,"MDK",1
"GO:0050707","GO:0050707","regulation of cytokine secretion","1/329","201/17913",0.976415204233878,0.99988133955045,0.888931444814635,"MDK",1
"GO:1903531","GO:1903531","negative regulation of secretion by cell","1/329","202/17913",0.976853291282605,0.99988133955045,0.888931444814635,"IDH2",1
"GO:0045766","GO:0045766","positive regulation of angiogenesis","1/329","203/17913",0.977283265150146,0.99988133955045,0.888931444814635,"MDK",1
"GO:0050863","GO:0050863","regulation of T cell activation","2/329","307/17913",0.97800539909298,0.99988133955045,0.888931444814635,"MDK/FANCD2",2
"GO:0060627","GO:0060627","regulation of vesicle-mediated transport","4/329","480/17913",0.978017433531325,0.99988133955045,0.888931444814635,"STX1A/RAB26/RAB15/CHRNA5",4
"GO:0052547","GO:0052547","regulation of peptidase activity","3/329","398/17913",0.978460440811676,0.99988133955045,0.888931444814635,"BIRC5/CST1/DAP",3
"GO:0002237","GO:0002237","response to molecule of bacterial origin","2/329","309/17913",0.978699825842262,0.99988133955045,0.888931444814635,"IRAK1/PTGES",2
"GO:0051249","GO:0051249","regulation of lymphocyte activation","3/329","401/17913",0.979376774832591,0.99988133955045,0.888931444814635,"HMGB3/MDK/FANCD2",3
"GO:0002521","GO:0002521","leukocyte differentiation","4/329","485/17913",0.979441615797655,0.99988133955045,0.888931444814635,"HMGB3/PARP1/MDK/FANCD2",4
"GO:0043312","GO:0043312","neutrophil degranulation","4/329","485/17913",0.979441615797655,0.99988133955045,0.888931444814635,"ILF2/CANT1/C1orf35/MLEC",4
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","2/329","315/17913",0.980658309857638,0.99988133955045,0.888931444814635,"MDK/F12",2
"GO:0010001","GO:0010001","glial cell differentiation","1/329","212/17913",0.980811767217552,0.99988133955045,0.888931444814635,"MDK",1
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","1/329","213/17913",0.981168409700204,0.99988133955045,0.888931444814635,"KRT8",1
"GO:0007160","GO:0007160","cell-matrix adhesion","1/329","214/17913",0.981518443214816,0.99988133955045,0.888931444814635,"ITGA11",1
"GO:0002218","GO:0002218","activation of innate immune response","2/329","319/17913",0.981865939369913,0.99988133955045,0.888931444814635,"SMPDL3B/IRAK1",2
"GO:0034249","GO:0034249","negative regulation of cellular amide metabolic process","1/329","217/17913",0.982530099793596,0.99988133955045,0.888931444814635,"EPRS",1
"GO:0043405","GO:0043405","regulation of MAP kinase activity","2/329","322/17913",0.982723422320913,0.99988133955045,0.888931444814635,"EZH2/IRAK1",2
"GO:0009615","GO:0009615","response to virus","2/329","323/17913",0.983000421555491,0.99988133955045,0.888931444814635,"XPR1/ENO1",2
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","4/329","500/17913",0.98321099654507,0.99988133955045,0.888931444814635,"CYP24A1/PSAT1/SGPP2/SRD5A1",4
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","1/329","222/17913",0.984094978978217,0.99988133955045,0.888931444814635,"DAP",1
"GO:0006839","GO:0006839","mitochondrial transport","1/329","224/17913",0.984681066848141,0.99988133955045,0.888931444814635,"SLC25A10",1
"GO:0009743","GO:0009743","response to carbohydrate","1/329","224/17913",0.984681066848141,0.99988133955045,0.888931444814635,"CDT1",1
"GO:0030336","GO:0030336","negative regulation of cell migration","2/329","332/17913",0.98530718272312,0.99988133955045,0.888931444814635,"IDH2/MARVELD3",2
"GO:0042593","GO:0042593","glucose homeostasis","1/329","227/17913",0.985520070688372,0.99988133955045,0.888931444814635,"VGF",1
"GO:0033500","GO:0033500","carbohydrate homeostasis","1/329","228/17913",0.985789430449964,0.99988133955045,0.888931444814635,"VGF",1
"GO:0050663","GO:0050663","cytokine secretion","1/329","230/17913",0.98631325507353,0.99988133955045,0.888931444814635,"MDK",1
"GO:0006402","GO:0006402","mRNA catabolic process","2/329","338/17913",0.986673080970847,0.99988133955045,0.888931444814635,"CNOT11/SKIV2L",2
"GO:1904018","GO:1904018","positive regulation of vasculature development","1/329","232/17913",0.986817827200533,0.99988133955045,0.888931444814635,"MDK",1
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","1/329","233/17913",0.987063115071752,0.99988133955045,0.888931444814635,"PARP1",1
"GO:0001654","GO:0001654","eye development","2/329","342/17913",0.987514287977106,0.99988133955045,0.888931444814635,"PYGO2/MYO7A",2
"GO:0045165","GO:0045165","cell fate commitment","1/329","238/17913",0.988222955875353,0.99988133955045,0.888931444814635,"MESP1",1
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","2/329","346/17913",0.988303795681423,0.99988133955045,0.888931444814635,"TTK/MELK",2
"GO:0150063","GO:0150063","visual system development","2/329","346/17913",0.988303795681423,0.99988133955045,0.888931444814635,"PYGO2/MYO7A",2
"GO:0071559","GO:0071559","response to transforming growth factor beta","1/329","239/17913",0.988442172142228,0.99988133955045,0.888931444814635,"PARP1",1
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","2/329","349/17913",0.988863848581811,0.99988133955045,0.888931444814635,"TTK/MELK",2
"GO:0042180","GO:0042180","cellular ketone metabolic process","1/329","241/17913",0.988868475084435,0.99988133955045,0.888931444814635,"SRD5A1",1
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","1/329","241/17913",0.988868475084435,0.99988133955045,0.888931444814635,"PSAT1",1
"GO:0048880","GO:0048880","sensory system development","2/329","351/17913",0.989222629567007,0.99988133955045,0.888931444814635,"PYGO2/MYO7A",2
"GO:0001819","GO:0001819","positive regulation of cytokine production","3/329","446/17913",0.989370212581507,0.99988133955045,0.888931444814635,"MDK/POLR2H/IRAK1",3
"GO:0046651","GO:0046651","lymphocyte proliferation","1/329","244/17913",0.98947871396352,0.99988133955045,0.888931444814635,"HELLS",1
"GO:0042742","GO:0042742","defense response to bacterium","1/329","245/17913",0.98967462222692,0.99988133955045,0.888931444814635,"VGF",1
"GO:0010631","GO:0010631","epithelial cell migration","2/329","354/17913",0.989739797283871,0.99988133955045,0.888931444814635,"ANLN/MARVELD3",2
"GO:0032943","GO:0032943","mononuclear cell proliferation","1/329","246/17913",0.989866893524596,0.99988133955045,0.888931444814635,"HELLS",1
"GO:0002683","GO:0002683","negative regulation of immune system process","3/329","451/17913",0.990136292913806,0.99988133955045,0.888931444814635,"HMGB3/SMPDL3B/MDK",3
"GO:0090132","GO:0090132","epithelium migration","2/329","357/17913",0.990232772360969,0.99988133955045,0.888931444814635,"ANLN/MARVELD3",2
"GO:0090130","GO:0090130","tissue migration","2/329","363/17913",0.991150471859619,0.99988133955045,0.888931444814635,"ANLN/MARVELD3",2
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","1/329","255/17913",0.991444379466078,0.99988133955045,0.888931444814635,"NMU",1
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","1/329","257/17913",0.991760231206559,0.99988133955045,0.888931444814635,"IRAK1",1
